# SentiWordNet v3.0.0 (1 June 2010)
# Copyright 2010 ISTI-CNR.
# All right reserved.
#
# SentiWordNet is distributed under the Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0) license.
# http://creativecommons.org/licenses/by-sa/3.0/
#
# For any information about SentiWordNet:
# Web: http://sentiwordnet.isti.cnr.it
# -------
#
# Data format.
#
# SentiWordNet v3.0 is based on WordNet version 3.0.
# WordNet website: http://wordnet.princeton.edu/
#
# The pair (POS,ID) uniquely identifies a WordNet (3.0) synset.
# The values PosScore and NegScore are the positivity and negativity
# score assigned by SentiWordNet to the synset.
# The objectivity score can be calculated as:
# ObjScore = 1 - (PosScore + NegScore)
# SynsetTerms column reports the terms, with sense number, belonging
# to the synset (separated by spaces).
#
# -------
#
# POS	ID	PosScore	NegScore	SynsetTerms	Gloss
v	00571061	0	0	take_away#6 remove#8	get rid of something abstract; "The death of her mother removed the last obstacle to their marriage"; "God takes away your sins"
v	00571273	0	0	wash_away#1	eliminate; "wash away all the differences"
v	00571390	0	0	drift#10	be piled up in banks or heaps by the force of wind or a current; "snow drifting several feet high"; "sand drifting like snow"
v	00571596	0	0	pull#17	take away; "pull the old soup cans from the supermarket shelf"
v	00571738	0	0	paganize#1 paganise#1	make pagan in character; "The Church paganized Christianity"
v	00571901	0.125	0	defervesce#1	experience an abatement of a fever
v	00572021	0	0	incandesce#2	become incandescent or glow with heat; "an incandescing body"
v	00572186	0.125	0	incandesce#1	cause to become incandescent or glow; "the lamp was incandesced"
v	00572362	0	0.125	calcify#2	become inflexible and unchanging; "Old folks can calcify"
v	00572502	0	0.125	drift#9	be subject to fluctuation; "The stock market drifted upward"
v	00572661	0	0	leave_off#3	stop using; "leave off your jacket--no need to wear it here"
v	00572788	0	0	play_out#4	become spent or exhausted; "The champion's strength played out fast"
v	00572940	0	0	turn_down#4	take a downward direction; "The economy finally turned down after a long boom"
v	00573085	0	0.125	damp#2	restrain or discourage; "the sudden bad news damped the joyous atmosphere"
v	00573247	0	0	deaminize#1 deaminate#1	remove the amino radical (usually by hydrolysis) from an amino compound; to perform deamination
v	00573457	0	0	angulate#1	make or become angular
v	00573571	0	0	circularize#5	make circular
v	00573671	0	0	sensitize#4 sensitise#3	make (a material) sensitive to light, often of a particular colour, by coating it with a photographic emulsion; "sensitize the photographic film"
v	00573932	0	0	sensitize#3 sensitise#2	make sensitive to a drug or allergen; "Long-term exposure to this medicine may sensitize you to the allergen"
v	00574218	0	0	conjugate#3	undergo conjugation
v	00574341	0	0	depolarize#1 depolarise#1	eliminate the polarization of
v	00574514	0	0	demineralize#1 demineralise#1	remove the minerals or salts from; "demineralize water"
v	00574735	0	0	intensify#4	make the chemically affected part of (a negative) denser or more opaque in order produce a stronger contrast between light and dark
v	00574996	0	0	isomerize#2 isomerise#2	change into an isomer
v	00575169	0	0	isomerize#1 isomerise#1	cause to change into an isomer
v	00575359	0	0	legitimate#3	make (an illegitimate child) legitimate; declare the legitimacy of (someone); "They legitimized their natural child"
v	00575561	0	0	eliminate#7	remove (an unknown variable) from two or more equations
v	00575720	0	0	vaporise#2 evaporate#3	change into a vapor; "The water evaporated in front of our eyes"
v	00575970	0	0	vaporise#1 evaporate#2	cause to change into a vapor; "The chemist evaporated the water"
v	00576228	0	0	expectorate#1 drive_out#3 clear_out#2	clear out the chest and lungs; "This drug expectorates quickly"
v	00576384	0	0	indurate#1	become fixed or established; "indurated customs"
v	00576498	0	0	gradate#2	pass imperceptibly from one degree, shade, or tone into another; "The paint on these walls gradates but you don't see it"
v	00576684	0.125	0.25	keratinize#2 keratinise#2	become horny and impregnated with keratin
v	00576860	0	0	keratinize#1 keratinise#1	convert into keratin
v	00576979	0	0	industrialize#1 industrialise#1	organize (the production of something) into an industry; "The Chinese industrialized textile production"
v	00577170	0	0	beneficiate#1	process (ores or other raw materials), as by reduction
v	00577330	0.125	0	novate#1	replace with something new, especially an old obligation by a new one
v	00577500	0.125	0.125	opacify#2	become opaque; "the tissue in the eye's cornea may opacify and the patient may go blind"
v	00577689	0	0	opacify#1	make opaque; "The glass was opacified more greater privacy"
v	00577839	0.125	0	opsonize#1	make (cells) more susceptible to the action of phagocytes
v	00577998	0	0	mature#3	become due for repayment; "These bonds mature in 2005"
v	00578116	0	0	militarize#2 militarise#2	adopt for military use; "militarize the Civil Service"
v	00578295	0	0	nationalize#2 nationalise#1	make national in character or scope; "His heroic deeds were nationalized by the press"
v	00578508	0	0	popularize#2 popularise#2	make understandable to the general public; "Carl Sagan popularized cosmology in his books"
v	00578733	0.375	0	recommend#3	make attractive or acceptable; "Honesty recommends any person"
v	00578862	0.125	0	rejuvenate#2	develop youthful topographical features; "the land rejuvenated"
v	00578993	0	0.375	ruin#6	fall into ruin
v	00579105	0.125	0	sentimentalize#2 sentimentalise#1	make (someone or something) sentimental or imbue with sentimental qualities; "Too much poetry sentimentalizes the mind"; "These experiences have sentimentalized her"
v	00579367	0	0	sequester#3	undergo sequestration by forming a stable compound with an ion; "The cations were sequestered"
v	00579565	0	0	solemnize#3 solemnise#3	make solemn and grave; "This ceremony solemnized our hearts"
v	00579712	0	0.125	subordinate#2 subdue#5	make subordinate, dependent, or subservient; "Our wishes have to be subordinated to that of our ruler"
v	00579952	0	0	territorialize#2 territorialise#2	place on a territorial basis; "The railways were territorialized"
v	00580142	0	0	transaminate#2	undergo transfer from one compound to another; "amino groups can transaminate"
v	00580345	0	0	transaminate#1	change (an amino group) by transferring it from one compound to another
v	00580512	0	0	transfigure#1 spiritualize#2 glorify#3	elevate or idealize, in allusion to Christ's transfiguration
v	00580720	0.125	0	unsanctify#1	remove the sanctification from or make unsanctified
v	00580865	0	0.125	vesiculate#2	cause to become vesicular or full of air cells; "vesiculate an organ"
v	00581038	0	0.125	vesiculate#1	become vesicular or full of air cells; "The organs vesiculated"
v	00581205	0	0	visualize#4 visualise#4	make visible; "With this machine, ultrasound can be visualized"
v	00581355	0	0	undulate#4	increase and decrease in volume or pitch, as if in waves; "The singer's voice undulated"
v	00581509	0	0	variegate#1	change the appearance of, especially by marking with different colors
v	00581671	0	0.125	vascularize#1 vascularise#1	become vascular and have vessels that circulate fluids; "The egg yolk vascularized"
v	00581891	0	0	ventilate#5	furnish with an opening to allow air to circulate or gas to escape; "The architect did not think about ventilating the storage space"
v	00582145	0	0	vivify#2	make more striking or animated; "his remarks always vivify an otherwise dull story"
v	00582318	0.25	0.125	vulgarize#2 vulgarise#2	debase and make vulgar; "The Press has vulgarized Love and Marriage"
v	00582527	0	0.25	scorch#3	destroy completely by or as if by fire; "The wildfire scorched the forest and several homes"; "the invaders scorched the land"
v	00582743	0	0	singe#2 sear#2 scorch#2	become superficially burned; "my eyebrows singed when I bent over the flames"
v	00582917	0	0	supple#1	make pliant and flexible; "These boots are not yet suppled by frequent use"
v	00583064	0	0.375	crash#11	undergo a sudden and severe downturn; "the economy crashed"; "will the stock market crash again?"
v	00583242	0	0	professionalize#2 professionalise#2	make professional or give a professional character to; "Philosophy has not always been professionalized and used to be a subject pursued only by amateurs"
v	00583523	0	0	professionalize#1 professionalise#1	become professional or proceed in a professional manner or in an activity for pay or as a means of livelihood
v	00583759	0	0.25	smut#1	make obscene; "This line in the play smuts the entire act"
v	00583905	0	0.125	still#4	make motionless
v	00583991	0.125	0	upgrade#5	give better travel conditions to; "The airline upgraded me when I arrived late and Coach Class was full"
v	00584220	0.25	0	upgrade#4	get better travel conditions; "I upgraded to First Class when Coach Class was overbooked"
v	00584410	0	0	shift#11	change phonetically as part of a systematic historical change; "Grimm showed how the consonants shifted"
v	00584604	0	0	roll_in#1	pour or flow in a steady stream; "mist rolled in from the sea"; "tourists rolled in from the neighboring countryside"
v	00584810	0	0.375	flip_out#2 flip#10	go mad, go crazy; "He flipped when he heard that he was being laid off"
v	00584954	0	0	weaponize#1	make into or use as a weapon or a potential weapon; "Will modern physicists weaponize String Theory?"
v	00585148	0.125	0.125	deflagrate#2	burn with great heat and intense light; "the powder deflagrated"
v	00585298	0	0	diazotize#1	convert (an amine) into a diazo compound
v	00585405	0	0	hay#1	convert (plant material) into hay
v	00585499	0	0	lignify#1	convert into wood or cause to become woody
v	00585606	0	0	mineralize#2	transform (a metal) into an ore
v	00585705	0	0	mineralize#1	convert into a mineral substance
v	00585805	0	0	ozonize#1 ozonise#1	convert (oxygen) into ozone
v	00585907	0	0	slag#1	convert into slag
v	00585986	0	0	sulfate#1	convert into a sulfate
v	00586073	0	0	cutinize#1	convert into cutin
v	00586157	0	0	duplex#1	change into a duplex
v	00586241	0	0	sex_up#1 eroticize#1	give erotic character to or make more interesting; "eroticize the ads"
v	00586387	0	0	gum#3	become sticky
v	00586461	0	0	piggyback#5	bring into alignment with; "an amendment to piggyback the current law"
v	00586598	0	0	repress#4	block the action of
v	00586682	0	0.125	downsize#3	reduce in size or number; "the company downsized its research staff"
v	00586816	0	0	downsize#2	make in a smaller size; "the car makers downsized the SUVs when fuel became very expensive"
v	00586973	0	0.25	subtract#2	take off or away; "this prefix was subtracted when the word was borrowed from French"
v	00587124	0	0	shear#4	become deformed by forces tending to produce a shearing strain
v	00587268	0	0	port#8	modify (software) for use on a different machine or platform
v	00587390	0	0	obscure#4	reduce a vowel to a neutral one, such as a schwa
v	00587522	0	0	reduce#15	destress and thus weaken a sound when pronouncing it
v	00587675	0	0	carve_out#2	remove from a larger whole; "the new start-up company carved out a large chunk of the market within a year"
v	00587849	0	0	lifehack#1	make one's day-to-day activities more efficient
v	00587962	0	0.125	cloud#6	make less clear; "the stroke clouded memories of her youth"
v	00588084	0	0.75	damage#2	suffer or be susceptible to damage; "These fine china cups damage easily"
v	00588221	0.125	0	savvy#1 grok#1 grasp#2 get_the_picture#1 dig#8 comprehend#1 compass#3 apprehend#1	get the meaning of something; "Do you comprehend the meaning of this letter?"
v	00588703	0	0	lie_low#2	to try to avoid detection especially by police; "After we knock off that liquor store we'll have to lay low for a while"
v	00588888	0.375	0	understand#1	know and comprehend the nature or meaning of; "She did not understand her husband"; "I understand what she means"
v	00589309	0.25	0.375	sense#4	comprehend; "I sensed the real meaning of his letter"
v	00589469	0.25	0.25	smell_out#2 smell#5 sense#3	become aware of not through the senses but instinctively; "I sense his hostility"; "i smell trouble"; "smell out corruption"
v	00589738	0.125	0	follow#23	grasp the meaning; "Can you follow her argument?"; "When he lectures, I cannot follow"
v	00589904	0.375	0	get#17 catch#18	grasp with the mind or develop an understanding of; "did you catch that allusion?"; "We caught something of his theory in the lecture"; "don't catch your meaning"; "did you get it?"; "She didn't get the joke"; "I just don't get him"
v	00590241	0.25	0	figure#5	understand; "He didn't figure her"
v	00590366	0.125	0.125	twig#2 tumble#7 latch_on#3 get_wise#1 get_onto#1 get_it#1 cotton_on#1 catch_on#1	understand, usually after some initial difficulty; "She didn't know what her classmates were plotting but finally caught on"
v	00590642	0	0.375	touch#13	comprehend; "He could not touch the meaning of the poem"
v	00590761	0.25	0.375	intuit#1	know or grasp by intuition or feeling
v	00590924	0.125	0	digest#2	arrange and integrate in the mind; "I cannot digest all this information"
v	00591115	0	0	understand#2 see#2 realize#2 realise#6	perceive (an idea or situation) mentally; "Now I see!"; "I just can't see your point"; "Does she realize how important this decision is?"; "I don't understand the idea"
v	00591519	0	0	perceive#2	become conscious of; "She finally perceived the futility of her protest"
v	00591755	0.125	0	sink_in#1 penetrate#3 get_through#5 get_across#2 fall_into_place#1 dawn#1 come_home#1 click#7	become clear or enter one's consciousness or emotions; "It dawned on him that she had betrayed him"; "she was penetrated with sorrow"
v	00592037	0.25	0	resonate#2 come_across#5	be received or understood
v	00592186	0.25	0	strike_a_chord#1	create an emotional response; "The music struck a chord with the listeners"
v	00592341	0.375	0	take_account#1 appreciate#2	be fully aware of; realize fully; "Do you appreciate the full meaning of this letter?"
v	00592544	0.25	0.125	do_justice#2	show due and full appreciation; "The diners did the food and wine justice"
v	00592702	0.125	0	expect#4	consider reasonable or due; "I'm expecting a full explanation as to why these files were destroyed"
v	00592883	0	0	recognize#1 recognise#8 know#6 acknowledge#6	accept (someone) to be what is claimed or accept his power and authority; "The Crown Prince was acknowledged as the true heir to the throne"; "We do not recognize your gods"
v	00593200	0	0	attorn#1	acknowledge a new land owner as one's landlord; "he was attorned by the tenants"
v	00593363	0	0.25	write_off#1	concede the loss or worthlessness of something or somebody; "write it off as a loss"
v	00593522	0	0	understand#4 infer#5	believe to be the case; "I understand you have no previous experience?"
v	00593669	0.25	0.25	extrapolate#3	gain knowledge of (an area not known or experienced) by extrapolating
v	00593852	0	0	understand#3 translate#3 read#11 interpret#6	make sense of a language; "She understands French"; "Can you read Greek?"
v	00594058	0.125	0	understand#5 sympathize#2 sympathise#3 empathize#1 empathise#1	be understanding of; "You don't need to explain--I understand!"
v	00594337	0	0	know#4	be familiar or acquainted with a person or an object; "She doesn't know this composer"; "Do you know my sister?"; "We know this movie"; "I know him under a different name"; "This flower is known as a Peruvian Lily"
v	00594621	0	0	know#1 cognize#1 cognise#1	be cognizant or aware of a fact or a specific piece of information; possess knowledge or information about; "I know that the President lied to the people"; "I want to know who is winning the game!"; "I know it's time"
v	00595134	0	0	keep_track#1	keep informed of fully aware; "I keep track of the stock market developments"
v	00595306	0	0	lose_track#1	fail to keep informed or aware; "She has so many books, she just lost track and cannot find this volume"
v	00595505	0.25	0.125	ignore#5	be ignorant of or in the dark about
v	00595630	0.125	0	know#3	be aware of the truth of something; have a belief or faith in something; regard as true beyond any doubt; "I know that I left the key on the table"; "Galileo knew that the earth moves around the sun"
v	00595935	0	0	know#2	know how to do or perform something; "She knows how to knit"; "Does your husband know how to cook?"
v	00596132	0.125	0	know#7	have fixed in the mind; "I know Latin"; "This student knows her irregular verbs"; "Do you know the poem well enough to recite it?"
v	00596342	0	0	have_down#1	have (something) mastered; "She has the names of the fifty states down pat"
v	00596484	0.25	0	know_what's_what#1 know_what's_going_on#1 know_the_score#1 be_with_it#1 be_on_the_ball#1	be well-informed
v	00596644	0	0	live#6 know#5 experience#2	have firsthand knowledge of states, situations, emotions, or sensations; "I know the feeling!"; "have you ever known hunger?"; "I have lived a kind of hell when I was a drug addict"; "The holocaust survivors have lived a nightmare"; "I lived through two divorces"
v	00597061	0	0	taste#6	experience briefly; "The ex-slave tasted freedom shortly before she died"
v	00597216	0	0	relive#1 live_over#1	experience again, often in the imagination; "He relived the horrors of war"
v	00597385	0	0	master#4 control#8	have a firm understanding or knowledge of; be on top of; "Do you control these data?"
v	00597634	0.625	0	master#1 get_the_hang#1	be or become completely proficient or skilled in; "She mastered Japanese in less than two years"
v	00597915	0	0	learn#1 larn#1 acquire#6	gain knowledge or skills; "She learned dancing from her sister"; "I learned Sanskrit"; "Children acquire language at an amazing rate"
v	00598278	0	0	relearn#1	learn something again, as after having forgotten or neglected it; "After the accident, he could not walk for months and had to relearn how to walk down stairs"
v	00598502	0	0	unlearn#2	discard something previously learnt, like an old habit
v	00598629	0	0	unlearn#1	try to forget; put out of one's memory or knowledge
v	00598753	0	0	catch_up#2	learn belatedly; find out about something after it happened; "I'm trying to catch up with the latest developments in molecular biology"
v	00598954	0	0	see#6 pick_up#5 learn#2 hear#2 get_word#1 get_wind#1 get_a_line#1 find_out#2 discover#2	get to know or become aware of, usually accidentally; "I learned that she has two grown-up children"; "I see that you have been promoted"
v	00599434	0.125	0.625	get_the_goods#1	discover some bad or hidden information about; "She got the goods on her co-worker after reading his e-mail"
v	00599613	0.5	0	wise_up#1	get wise to; "They wised up to it"
v	00599720	0.125	0	wise_up#2	cause someone to become aware of something
v	00599835	0	0.25	trip_up#1 catch#17	detect a blunder or misstep; "The reporter tripped up the senator"
v	00599992	0	0	take#25 study#4 read#7 learn#4	be a student of a certain subject; "She is reading for the bar exam"
v	00600235	0	0	audit#2	attend academic courses without getting credit
v	00600370	0.125	0	occupy#7 engross#2 engage#2 absorb#9	consume all of one's attention or time; "Her interest in butterflies absorbs her completely"
v	00600724	0	0	involve#6	occupy or engage the interest of; "His story completely involved me during the entire afternoon"
v	00600903	0.125	0	consume#6	engage fully; "The effort to pass the exam consumed all his energy"
v	00601043	0	0	steep#1 soak_up#2 plunge#8 immerse#2 engulf#1 engross#1 absorb#7	devote (oneself) fully to; "He immersed himself into his studies"
v	00601378	0	0	plunge#5 immerse#4	cause to be immersed; "The professor plunged his students into the study of the Italian text"
v	00601581	0	0	welter#3	be immersed in; "welter in work"
v	00601659	0.125	0.375	swallow#8	believe or accept without questioning or challenge; "Am I supposed to swallow that story?"
v	00601822	0	0	sweep_up#2 espouse#3 embrace#3 adopt#7	take up the cause, ideology, practice, method, of someone and use it as one's own; "She embraced Catholicism"; "They adopted the Jewish faith"
v	00602112	0	0	take_up#2 seize_on#1 latch_on#2 hook_on#1 fasten_on#1	adopt; "take up new ideas"
v	00602255	0.375	0	take_in#9 ingest#2 assimilate#1 absorb#2	take up mentally; "he absorbed the knowledge or beliefs of his tribe"
v	00602510	0.375	0	imbibe#4	receive into the mind and retain; "Imbibe ethical principles"
v	00602635	0	0	apprentice#1	be or work as an apprentice; "She apprenticed with the great master"
v	00602805	0	0	train#2 prepare#8	undergo training or instruction in preparation for a particular role, function, or profession; "She is training to be a teacher"; "He trained as a legal aid"
v	00603179	0	0	retrain#2	train again; "He is retraining to become an IT worker"
v	00603298	0	0	train#1 prepare#6 educate#2 develop#8	create by training and teaching; "The old master is training world-class violinists"; "we develop the leaders for the future"
v	00603822	0.5	0	retrain#1	teach new skills; "We must retrain the linguists who cannot find employment"
v	00603981	0	0	drill#2	train in the military, e.g., in the use of weapons
v	00604094	0	0	drill#5	undergo military training or do military exercises
v	00604225	0	0	housebreak#1 house-train#1	train (a pet) to live cleanly in a house
v	00604347	0	0	roughhouse#1	engage in rough or disorderly play
v	00604449	0	0	toilet-train#1	train (a small child) to use the toilet
v	00604576	0	0	memorize#1 memorise#1 learn#3 con#2	commit to memory; learn by heart; "Have you memorized your lines for the play yet?"
v	00604930	0	0	understudy#1 alternate#3	be an understudy or alternate for a role
v	00605086	0	0	indoctrinate#1	teach doctrines to; teach uncritically; "The Moonies indoctrinate their disciples"
v	00605310	0	0	revolutionize#3 revolutionise#1 inspire#5	fill with revolutionary ideas
v	00605498	0.125	0	infect#4	affect in a contagious way; "His laughter infects everyone who is in the same room"
v	00605671	0	0.375	brainwash#2	submit to brainwashing; indoctrinate forcibly
v	00605783	0	0	swot_up#1 swot#1 mug_up#1 grind_away#1 get_up#8 drum#3 cram#3 bone_up#1 bone#1	study intensively, as before an exam; "I had to bone up on my Latin verbs before the final exam"
v	00606093	0	0	practise#3 practice#2 exercise#5 drill#3	learn by repetition; "We drilled French verbs every day"; "Pianists practice scales"
v	00606335	0.125	0	drill#4	teach by repetition
v	00606471	0	0	ram_down#2 hammer_in#1 drill_in#1 beat_in#1	teach by drills and repetition
v	00606600	0	0	instill#4 infuse#1 inculcate#1	teach and impress by frequent repetitions or admonitions; "inculcate values into the young generation"
v	00606850	0	0	din#2	instill (into a person) by constant repetition; "he dinned the lessons into his students"
v	00607000	0	0	hold#23	remain committed to; "I hold to these ideas"
v	00607114	0	0	study#5 hit_the_books#1	learn by reading books; "He is studying geology in his room"; "I have an exam next week; I must hit the books now"
v	00607405	0	0	study#2	be a student; follow a course of study; be enrolled at an institute of learning
v	00607609	0	0	major#1	have as one's principal field of study; "She is majoring in linguistics"
v	00607780	0	0	think#4 retrieve#4 remember#1 recollect#1 recall#1 call_up#3 call_back#2	recall knowledge from memory; have a recollection; "I can't remember saying any such thing"; "I can't think what her last name was"; "can you remember her phone number?"; "Do you remember that he once loved you?"; "call up memories"
v	00608372	0.25	0	know#11	perceive as familiar; "I know this voice!"
v	00608502	0.25	0	know#10	be able to distinguish, recognize as being different; "The child knows right from wrong"
v	00608670	0.375	0.25	know#9	know the nature or character of; "we all knew her as a big show-off"
v	00608808	0.75	0	think#12	be capable of conscious thought; "Man is the only creature that thinks"
v	00608978	0	0	slip_one's_mind#1 slip#10	pass out of one's memory
v	00609100	0	0.75	forget#2 draw_a_blank#1 block#13 blank_out#1	be unable to remember; "I'm drawing a blank"; "You are blocking the name of your first wife!"
v	00609352	0.125	0	spring_to_mind#1 come_to_mind#1	be remembered; "His name comes to mind when you mention the strike"
v	00609506	0.375	0	mind#6 bear_in_mind#1	keep in mind
v	00609683	0.25	0	think_of#1 remember#2	keep in mind for attention or consideration; "Remember the Alamo"; "Remember to call your mother every day!"; "Think of the starving children in India!"
v	00610010	0.375	0	retain#4	keep in one's mind; "I cannot retain so much information"
v	00610167	0.25	0	forget#1 bury#6	dismiss from the mind; stop remembering; "I tried to bury these unpleasant memories"
v	00610374	0.125	0	recognize#4 recognise#7	perceive to be the same
v	00610538	0	0	remind#1	put in the mind of someone; "Remind me to call Mother"
v	00610770	0	0	take_back#6	cause someone to remember the past; "This photo takes me back to the good old days"
v	00610928	0	0	nag#3	remind or urge constantly; "she nagged to take a vacation"
v	00611055	0	0	reminisce#1	recall the past; "The grandparents sat there, reminiscing all afternoon"
v	00611256	0	0	think_back#1 remember#3	recapture the past; indulge in memories; "he remembered how he used to pick flowers"
v	00611481	0	0	remember#8 commemorate#2	call to remembrance; keep alive the memory of someone or something, as in a ceremony; "We remembered the 50th anniversary of the liberation of Auschwitz"; "Remember the dead of the First World War"
v	00611802	0	0	remember#7	exercise, or have the power of, memory; "After the shelling, many people lost the ability to remember"; "some remember better than others"
v	00612042	0	0	record#5 memorialize#2 memorialise#2 immortalize#1 immortalise#1 commemorate#3	be or provide a memorial to a person or an event; "This sculpture commemorates the victims of the concentration camps"; "We memorialized the Dead"
v	00612454	0	0	monumentalize#1 monumentalise#1	record or memorialize lastingly with a monument
v	00612612	0	0	mark#4 commemorate#1	mark by some ceremony or observation; "The citizens mark the anniversary of the revolution with a march and a parade"
v	00612841	0	0	suppress#4 repress#3	put out of one's consciousness
v	00613018	0	0	leave#14 forget#4	leave behind unintentionally; "I forgot my umbrella in the restaurant"; "I left my keys inside the car and locked the doors"
v	00613248	0	0	jilt#1	cast aside capriciously or unfeelingly; "jilt a lover or a bride"
v	00613393	0	0.125	give_up#10 abandon#4	stop maintaining or insisting on; of ideas or claims; "He abandoned the thought of asking for her hand in marriage"; "Both sides have to give up some claims in these negotiations"
v	00613683	0	0	leave#2	go and leave behind, either intentionally or by neglect or forgetfulness; "She left a mess when she moved out"; "His good luck finally left him"; "her husband left her after 20 years of marriage"; "she wept thinking she had been left behind"
v	00614057	0	0.375	forsake#1 desolate#1 desert#1 abandon#5	leave someone who needs or counts on you; leave in the lurch; "The mother deserted her children"
v	00614444	0	0	expose#9	abandon by leaving out in the open air; "The infant was exposed by the teenage mother"; "After Christmas, many pets get abandoned"
v	00614664	0	0	walk_out#3	leave suddenly, often as an expression of disapproval; "She walked out on her husband and children"
v	00614829	0	0	forget#3	forget to do something; "Don't forget to call the chairman of the board to the meeting!"
v	00614999	0	0	pretermit#2 overlook#3 overleap#3 omit#2 neglect#1 miss#4 leave_out#2 drop#19	leave undone or leave out; "How could I miss that typo?"; "The workers on the conveyor belt miss one out of ten"
v	00615421	0	0	elide#1	leave or strike out; "This vowel is usually elided before a single consonant"
v	00615615	0	0	drop#18	omit (a letter or syllable) in speaking or writing; " New Englanders drop their post-vocalic r's"
v	00615774	0	0	take_out#14 omit#1 leave_out#1 leave_off#2 exclude#1 except#2	prevent from being included or considered or accepted; "The bad results were excluded from the report"; "Leave off the top piece"
v	00616153	0	0	neglect#3	fail to attend to; "he neglects his children"
v	00616361	0	0.25	slack#2	be inattentive to, or neglect; "He slacks his attention"
v	00616498	0	0.5	skip_over#1 skip#1 pass_over#1 jump#13	bypass; "He skipped a row in the text and so the sentence was incomprehensible"
v	00616670	0	0	take_to_heart#1 attend_to#1	get down to; pay attention to; take seriously; "Attend to your duties, please"
v	00616857	0.125	0.25	neglect#4 ignore#4 disregard#3	give little or no attention to; "Disregard the errors"
v	00617095	0.75	0	receive#13	regard favorably or with disapproval; "Her new collection of poems was not well received"
v	00617293	0	0	pretermit#1	disregard intentionally or let pass
v	00617413	0.125	0.5	slight#1 cold-shoulder#1	pay no attention to, disrespect; "She cold-shouldered her ex-fiance"
v	00617605	0	0.125	misremember#1	remember incorrectly; "I misremembered the date"
v	00617748	0	0.25	slip#6 mistake#2 err#1	to make a mistake or be incorrect
v	00618057	0	0	trip_up#3 stumble#4 slip_up#1	make an error; "She slipped up and revealed the name"
v	00618267	0	0	mistake#1 misidentify#1	identify incorrectly; "Don't mistake her for her twin sister"
v	00618451	0	0	identify#6	consider to be equal or the same; "He identified his brother as one of the fugitives"
v	00618682	0	0	typecast#2 type#2	identify as belonging to a certain type; "Such people can practically be typed"
v	00618878	0	0	place#8 identify#1	recognize as being; establish the identity of someone or something; "She identified the man on the 'wanted' poster"
v	00619183	0	0	date#3	assign a date to; determine the (probable) date of; "Scientists often cannot date precisely archeological or prehistorical findings"
v	00619503	0	0.5	misdate#1	assign the wrong date to
v	00619610	0	0	confuse#1 confound#2	mistake one thing for another; "you are confusing me with the other candidate"; "I mistook her for the secretary"
v	00619869	0	0.625	misunderstand#1 misinterpret#3 misconstrue#1 misconceive#1 misapprehend#1 be_amiss#1	interpret in the wrong way; "Don't misinterpret my comments as criticism"; "She misconstrued my remarks"
v	00620239	0.125	0	read#10	to hear and understand; "I read you loud and clear!"
v	00620379	0	0.375	stump#1 mix_up#2	cause to be perplexed or confounded; "This problem stumped her"
v	00620532	0	0.375	puddle#8 muddle#2 addle#1	mix up or confuse; "He muddled the issues"
v	00620673	0.25	0.375	obscure#2 obnubilate#2 confuse#5 blur#3	make unclear, indistinct, or blurred; "Her remarks confused the debate"; "Their words obnubilate their intentions"
v	00620926	0	0	muddy#2	cause to become muddy; "These data would have muddied the prediction"
v	00621058	0	0	straighten_out#5 sort_out#2 shed_light_on#1 illuminate#2 enlighten#3 elucidate#2 crystallize#2 crystallise#1 crystalize#1 crystalise#1 clear_up#5 clear#10	make free from confusion or ambiguity; make clear; "Could you clarify these remarks?"; "Clear up the question of who is at fault"
v	00621504	0.25	0.125	read_between_the_lines#1	read what is implied but not expressed on the surface
v	00621653	0	0.25	puzzle_over#1	try to solve
v	00621734	0.125	0.625	throw#15 fuddle#3 fox#2 discombobulate#2 confuse#2 confound#1 befuddle#1 bedevil#2	be confusing or perplexing to; cause to be unable to think clearly; "These questions confuse even the experts"; "This question completely threw me"; "This question befuddled even the teacher"
v	00622204	0	0.25	demoralize#3	confuse or put into disorder; "the boss's behavior demoralized everyone in the office"
v	00622384	0.125	0.25	vex#5 stupefy#2 stick#16 puzzle#1 pose#6 perplex#1 nonplus#1 mystify#1 gravel#3 get#33 flummox#1 dumbfound#1 bewilder#1 beat#22 baffle#1 amaze#2	be a mystery or bewildering to; "This beats me!"; "Got me--I don't know the answer!"; "a vexing problem"; "This question really stuck me"
v	00623006	0	0.5	riddle#2	set a difficult problem or riddle; "riddle me a riddle"
v	00623151	0	0	see#24 interpret#1 construe#1	make sense of; assign a meaning to; "What message do you see in this letter?"; "How do you interpret his behavior?"
v	00623656	0	0	mythicize#1 mythicise#1	interpret as a myth or in terms of mythology; "mythicize the ancient stories"
v	00623812	0	0	literalize#1 literalise#1	make literal; "literalize metaphors"
v	00623947	0	0	spiritualize#1 spiritualise#1	give a spiritual meaning to; read in a spiritual sense
v	00624140	0	0	reinterpret#2	assign a new or different meaning to
v	00624263	0	0	allegorize#1 allegorise#1	interpret as an allegory
v	00624476	0	0	take#6 read#6	interpret something in a certain way; convey a particular meaning or impression; "I read this address as a satire"; "How should I take this message?"; "You can't take credit for this!"
v	00624801	0	0.125	misread#2 misinterpret#2	interpret wrongly; "I misread Hamlet all my life!"
v	00624967	0	0	idealize#2 idealise#2	form ideals; "Man has always idealized"
