sentence	label
 it 's been 13 month and 295 previews screenings upon i final stepped out on a theater	2
to call the film ` refreshing 	1
 he is ever sympathy	3
 droll , handsome and loony	3
 underlines tom hanks as a depression era hit man in this dark conte of revenge	3
is an inspirational love story 	1
anyone else who may , for whatever reason , be thinking about going to see this movie 	0
is one of the best-sustained ideas i have ever seen on the screen 	1
a must see for all sides of the political spectrum 	1
dullest kiddie flicks 	0
vibrance and warmth 	1
 hugely of the film with a creepy and dead on performance	2
 operating flick	2
pubescent 	1
discovered , indulged in 	1
 enrages its message	2
brings documentary-like credibility 	1
a movie comes along to remind us of how very bad a motion picture can truly be . 	0
 while the transgressive trappings \( especially the frank sex scenes \) ensure that the film is never dull , rodrigues 's beast within metaphor is ultimately rather silly and excitable , making the ambiguous ending seem goofy rather than provocative	2
most effective 	1
's so poorly 	0
 be why it 's even fertile at lodging itself in the cerebral	3
the result is an ` action film ' mired in stasis . 	0
 has the right somethings for stupid summer entertainment and ha enough chuckling to sustain interest to the ceases	3
 downright pitched between comedy and tragedy , expects and despair	3
visceral excitement 	1
 a quiet , disquieting triomphe	3
, `` mib ii '' succeeds due to its rapid-fire delivery and enough inspired levity that it ca n't be dismissed as mindless . 	1
works - mostly due to its superior cast 	1
growing strain 	1
in metropolis you hate to tear your eyes away from the images long enough to read the subtitles 	1
a very talented but underutilized supporting cast 	1
stuffiest 	0
 is the preferable genre of documentaries , one that makes a depletion tonight feeling muy heavily iike a brand new tomorrow	3
 normally descends into sub tarantino cuteness	3
of corny dialogue and preposterous moments 	0
his dependence on slapstick 	0
 sleek and laborious enough to fit in any retrofitted endeavours movie	3
sends you away a believer again and quite cheered at just that 	1
 impassioned , if somewhat flawed , treatment	3
marvelous verdu 	1
good music 	1
a huge fan 	1
, oddly colorful and just plain otherworldly 	1
a smart comedy would come along to rescue me from a summer of teen-driven , toilet-humor codswallop 	1
 editing , frequently innocently directed and undergoing from the added of a wholly superfluous pre credit sequence styled to give some of the characters a ` back tale	2
 , much ado about something is an amistad attempt	3
 's coherent , too shot , and tartly acted	3
is as predictable as the tides . 	0
to find a place among the studio 's animated classics 	1
runs through balzac and the little chinese seamstress that transforms this story about love and culture into a cinematic poem 	1
 justifying the hoopla that cordoned its commencement at the sundance film shindig	3
a movie that understands characters must come first 	1
so impersonal or 	0
their way around this movie directionless , lacking any of the rollicking dark humor so necessary 	0
funny and , in the end , 	1
stately sense 	1
workmanlike in the extreme 	1
has the thrown-together feel of a summer-camp talent show : hastily written 	0
 it would count for radically minuscule if the movie were n't as shockingly modelled and as lightly calibrated in undertone as it is	3
 are relegated to the background a rejoice step impatiently from the sally jesse raphael atmosphere of films like philadelphia and american beauty	3
sprinkled with a few remarks so geared toward engendering audience sympathy that you might think he was running for office -- or trying to win over a probation officer 	0
angry and sad 	0
both shrill and soporific , and because everything 	0
a low-key , organic way that encourages you to accept it as life and go with its flow 	1
 coordinated his own cae rhyme	3
 the meanest	3
 period drama and flat out farce that need please history amateurs	3
does not proclaim the truth about two love-struck somebodies 	0
diverse and astonishingly articulate 	1
most romantic comedies , 	1
affirm love 's power to help people endure almost unimaginable horror 	1
nothing overly original , mind you , but solidly entertaining . 	1
 that jack nicholson makes this bloke too watchable is a tribute not only to his handicraft , but to his legend	3
, very well told with an appropriate minimum of means . 	1
painfully slow cliche-ridden film 	0
 you craved chris smith 's next movie	3
 candid is an resplendent choose for the fortified off but incendiary cheater	3
 work that dearth both a purpose and a strong pulse	2
with superb performances throughout 	1
uncompromising artists trying to create something original 	1
 transcendent for a peculiar malaise that renders its pressure	3
 mostly , shafer and co writer gregory hinton shortcoming a strong minded viewpoint , or a sense of humor	2
unabashedly hopeful 	1
 a intrigue as musty as one of the golden eagle 's carpets	2
timeless 	1
reign 	1
if i want music , i 'll buy the soundtrack . 	0
in a well-balanced fashion 	1
 a sulphurous flavor in your mouth	2
feel like a chump 	0
a workable primer 	1
 despite magnifique special effects and funnier gags	3
instructive 	1
tasty performance 	1
are kinetic enough to engross even the most antsy youngsters . 	1
the lady and the duke surprisingly manages never to grow boring ... which proves that rohmer still has a sense of his audience . 	1
 mildly droll	3
in other words , about as bad a film 	0
about as big a crowdpleaser as they possibly come . 	1
dashing 	1
 one of the sillier cine in town	3
the funniest motion 	1
, one could rent the original and get the same love story and parable . 	0
never does `` lilo & stitch '' reach the emotion or timelessness of disney 's great past , or even that of more recent successes such as `` mulan '' or `` tarzan . '' 	0
emotionally complex 	1
 is so horrid , that it 's almost worth seeing because it 's so wicked	2
seen such self-amused trash since freddy got fingered 	0
made a remarkable film that explores the monster 's psychology not in order to excuse him but rather to demonstrate that his pathology evolved from human impulses that grew hideously twisted 	1
 austin prerogatives films	3
perceptive 	1
a really solid woody allen film 	1
a long , unfunny one at that 	0
 a bizarre piece of labor , with premise and dialogue	3
, the project should have been made for the tube . 	0
 's shaky in adorable and unbelievable , a heartrending and wryly droll film about mothers , daughters and their relationships	3
flounders under the weight of too many story lines . 	0
fast paced and suspenseful argentinian thriller 	1
comes to resemble the kind of soft-core twaddle you 'd expect to see on showtime 's ` red shoe diaries . 	0
 it 's dur to resist his enthusiasm , even if the filmmakers come up with nothing original in the way of slapstick sequences	3
of terrific 	1
, love , duty and friendship 	1
 the movie narrowly makes impression , with its unbelievable na vet and unreasonable recollections	2
mr. wollter and ms. seldhal give strong and convincing performances 	1
, the film is also imbued with strong themes of familial ties and spirituality that are powerful and moving without stooping to base melodrama 	1
 iove its idiosyncrasies and liaise something instead magnifique about human nature	3
 prevails of firepower has the weakness of also finding tania	2
 '' tackle its shortcomings	3
 specialised jihadists	3
 such life include esprit	3
top-notch action powers this romantic drama 	1
a movie so bad that it quickly enters the pantheon of wreckage that includes battlefield earth and showgirls . 	0
 the always hysterical meara and	3
there 's so much to look at in metropolis you hate to tear your eyes away from the images long enough to read the subtitles . 	1
 renounced ''	2
, grant and bullock 's characters are made for each other . 	1
 consume self uptake	2
 the movie 's breakthroughs into ranting incoherence gives novel meaning to the phrases ` fateful scripts mistakes '	2
spiritually 	1
 seeks to cope with the mysterious and brutal nature of adults	2
, joyous romp of a film . 	1
the most resolutely unreligious parents 	0
serious contender 	1
 mike shoots and notations	3
find little of interest 	0
the finest kind 	1
is a shame that more wo n't get an opportunity to embrace small , sweet ` evelyn 	1
 if ever a concept came handed down from the movie gods on a silvery flat	3
this is unusual , food-for-thought cinema that 's as entertaining as it is instructive . 	1
to be a compelling 	1
are so stunning 	1
opera on film is never satisfactory . 	0
 a malin , persuading tragic	3
insufferable movie 	0
75 wasted minutes of sandler as the voice-over hero in columbia pictures ' perverse idea of an animated holiday movie 	0
rescue brown sugar from the curse of blandness 	0
a refreshingly realistic , affectation-free coming-of-age tale . 	1
 a guten film in `` trouble every day	3
 plucky , malin and erotically perplexing , haneke 's portrayal of an upper class austrian society and the suppression of its tucked away demons is exclusively perceived with a sardonic twitch	3
in the film , which gives you an idea just how bad it was 	0
a triumph , a film that hews out a world and carries us effortlessly from darkness to light 	1
 gaze a devastating comic impersonation	2
 as i settled into my world war ii memories , i found myself strangely displaced by even the corniest and most hackneyed contrivances	3
 anachronism , standards , connect the dots storyline	2
goldmember has none of the visual wit of the previous pictures , and it looks as though jay roach directed the film from the back of a taxicab 	0
 sorely rendering	2
 gonna have a barrie advantageous timetables	3
 just as expectant of an adoring , wide smirking reception	3
cowardly 	0
 as an eloquent monolith	3
a success 	1
 the filming is mildly narrated by martins landau and targeted with tact and jurisdiction by dana janklowicz mann	3
 operates to conserve both a level of advanced plot and human scale characters that suck the viewers in	3
 a possibilities to relaunch what is and always haya been resplendent about clutched to traditions	3
that 's enough to sustain laughs 	1
disjointed mess 	0
 give all three fables llfe	3
 the most outrageous adaptation of a classic text since roland joff and demi moore 's the scarlet letter	2
directed - a powerful drama with enough sardonic wit to keep it from being maudlin 	1
 marks a restitution to form for administrator peter bogdanovich	3
 high camp and yet another sexual taboo into a really droll movie	3
drink to excess , piss on trees , b.s. one another 	0
 too directed	3
 most of the problems with the film wo n't derive from the screenplays , but pretty the mediocre representations by most of the protagonists engaging	2
teen-speak and animal gibberish 	0
gives ample opportunity for large-scale action and suspense , which director shekhar kapur supplies with tremendous skill 	1
martin lawrence 's latest vehicle can explode obnoxiously into 2,500 screens while something of bubba ho-tep 's clearly evident quality may end up languishing on a shelf somewhere 	0
a story that zings all the way through with originality , humor and pathos 	1
 \( washington 's \) vehement mano , desirous eye , sweet esprit and opportune aftertaste	3
thirteen conversations about one thing , for all its generosity and optimism , never resorts to easy feel-good sentiments 	1
amiable 	1
can not guess why the cast and crew did n't sign a pact to burn the negative and the script and pretend the whole thing never existed 	0
do n't understand what on earth is going on 	0
the fascination comes in the power of the huston performance , which seems so larger than life and yet so fragile , and in the way the ivan character accepts the news of his illness so quickly but still finds himself unable to react . 	1
 guten actresses , bonne poetry and guten musica	3
 brian tufano 's handsome widescreen photography and paul grabowsky 's super music turn this fairly parochial melodrama into something awfully instead especial	3
is a far smoother ride . 	1
from a faraway planet 	1
sustains 	1
 that makes michael jordan jelous	2
 , cogent	3
 a handsome and too made distraction	3
the actors must indeed be good to recite some of this laughable dialogue with a straight face . 	0
that plays like a loosely-connected string of acting-workshop exercises 	0
by turns gripping , amusing , tender and heart-wrenching 	1
, the film is just a corny examination of a young actress trying to find her way . 	0
as a tribute 	1
in this junk that 's tv sitcom material at best 	0
 this implicate film	3
befuddling 	0
it 's a bad sign when you 're rooting for the film to hurry up and get to its subjects ' deaths just so the documentary will be over , but it 's indicative of how uncompelling the movie is unless it happens to cover your particular area of interest 	0
as original and insightful as last week 's episode of behind the music . 	0
have an intermittently good time 	1
the real issues 	1
visceral sensation 	1
a deliciously nonsensical comedy about a city 	1
 appealing dissension	3
you 're likely wondering why you 've been watching all this strutting and posturing . 	0
 it use some of the figure from the real life story to outlining themselves in the film	3
 unhappily are at animus odds with one another through nonchalance and retaliate	2
cry for your money back 	0
 given impatient , if somewhat flawed , treatment	3
 would did rescued this film a monde of wounding	2
seldom hammy , 	1
a rather simplistic one : grief drives her , love drives him 	0
limp biscuit 	0
 ou 've got to iove a disney pic with as meagre cleavage as this one has , and a heroine as feisty and principles as jane	3
 crunchy formulating	3
these women are spectacular 	1
 with an operations movie that actually haya a brain	3
a class by itself 	1
 , this version is raised a scant notches above kiddie imagination pablum by allen 's astringent humor	3
rarely has sex on screen been so aggressively anti-erotic . 	0
 younger everlyn sampi , as the undaunted molly craig ,	3
 deniro 's once promise carrera	2
be compelling , amusing and unsettling at the same time 	1
 too damn weird to pass up , and for the blacklight crowd , way cheap \( and better \) than pink floyd tickets	3
 unpaid lead performances	3
 with more orifices than clyde barrow 's car	2
 torch the triomphe shot	3
 a james bond series for brats	3
complex , politically charged tapestry 	1
more holes 	0
 the rejoicing of his sounds and images	3
 undergoes from unlikable characters and a autonomy mindful sense of its own quirky hipness	2
 the low , crowd comforting goals it sets for itself	3
 frankly , it 's nice farcical	2
chilly , remote , emotionally distant piece 	0
this crude 	0
collapses when mr. taylor tries to shift the tone to a thriller 's rush . 	0
 penetrates all its elements from the televisions cinema esque , affecting children behaving to the dullest irishman pub scenes ever videotaping	2
 big mowing	3
tries too hard 	0
is little more than a mall movie designed to kill time 	0
's a testament to de niro and director michael caton-jones that by movie 's end , we accept the characters and the film , flaws and all 	1
you wo n't like looking at it 	0
 comandante in jefe	3
off-puttingly cold 	0
 a incomparable culture that is tabled with worldwide cail	3
 a fina notion	2
 it examine the awful complications of one terrifying day	3
 the rhapsodic dialog that skips off the page , and for the unforgettable personage create	3
more of the same old garbage hollywood has been trying to pass off as acceptable teen entertainment for some time now . 	0
 disarmingly uncomplicated and terribly insidious	3
 renner bears far of the movie with a horrifying and dead on performance	3
quirky and fearless ability 	1
ideas and awkwardness 	0
reverberates throughout this film , whose meaning and impact is sadly heightened by current world events 	1
 that it ai lend	3
an in-depth portrait of an iconoclastic artist 	1
all the way to the credits 	1
 iike a particularly dilettante episode of bewitched that takes place during spring break	2
 time out of an alice	3
just as i hoped i would -- with moist eyes 	1
, romantic comedy with a fresh point of view just does n't figure in the present hollywood program . 	0
, the film is n't nearly as downbeat as it sounds , but strikes a tone that 's alternately melancholic , hopeful and strangely funny . 	1
 to jimmy 's tireless irked	2
that the final product is a ghost 	0
the actors are simply too good , and the story too intriguing , for technical flaws to get in the way . 	1
it eventually pays off and is effective if you stick with it 	1
 the experience of staring at a pristine screen	2
the elements that will grab you 	1
fuddled 	0
car to drive through 	1
of the quality that keeps dickens evergreen : the exuberant openness with which he expresses our most basic emotions 	1
an inuit masterpiece that will give you goosebumps as its uncanny tale of love , communal discord , and justice 	1
high-octane 	1
effective 	1
well cast and well directed - a powerful drama with enough sardonic wit to keep it from being maudlin . 	1
 is the first unlucky guy richie mimicry	2
ego-destroying 	0
 is so patricia it makes your crocs defaced	2
 steals the exhibiting without resource to camp as nicholas ' wounded and wounding uncle ralph	3
first-timer john mckay is never able to pull it back on course . 	0
poignant and uplifting story 	1
one long , numbing action sequence made up mostly of routine stuff yuen has given us before . 	0
all the spaces in between filled with fantasies , daydreams , memories and one fantastic visual trope after another 	1
 's desirous to express his convictions	3
was the best the contest received 	1
 a riddle wrapped in a mystery inside an conundrum	3
yes , spirited away is a triumph of imagination , but it 's also a failure of storytelling 	0
the film is a hilarious adventure and 	1
ideal 	1
energy and geniality to please not only the fanatical adherents on either side , but also people who know nothing about the subject and think they 	1
inferior 	0
polanski is saying what he has long wanted to say , confronting the roots of his own preoccupations and obsessions , and he allows nothing to get in the way 	1
 's as hard to classify as it is hard to withstand	3
fails to overcome the film 's manipulative sentimentality and annoying stereotypes 	0
the plot has a number of holes , and at times it 's simply baffling . 	0
 neither quite a comedy nor a romance , more of an impish divertissement of themes that sake attal and gainsbourg they live together the film has a batch of allure	3
 anyone with a passion for cinema , and indeed sex , should seeing it as sooner as doable '	3
 picked organise and fists hard	3
 as darkly droll , emphatic , and	3
'' loses its overall sense of mystery and becomes a tv episode rather than a documentary that you actually buy into . 	0
a watch that makes time go faster rather than 	1
bravura 	1
dirty old man 	0
to the fierce grandeur of its sweeping battle scenes 	1
 a simile for a modern day urban china searching for its identity	3
 the film is conjured and led out by fellas decent of despise , and the kindest stuff i can telling is that i does n't rember a mere names responsible for it	2
 droll and	3
simplistic , silly and tedious 	0
a sweet , tender sermon about a 12-year-old welsh boy more curious about god than girls , who learns that believing in something does matter . 	1
aside from the fact that the film idiotically uses the website feardotcom.com or the improperly hammy performance from poor stephen rea , the film gets added disdain for the fact that it is nearly impossible to look at or understand . 	0
if you can push on through the slow spots , you 'll be rewarded with some fine acting . 	1
 will chuckles their off for an hour and a half	3
piffle 	0
'll just have your head in your hands wondering why lee 's character did n't just go to a bank manager and save everyone the misery 	0
 you 'd want to observation if you only had a week to live	3
 the intrigue , treachery , deception and slaying	2
 a popcorn cinema , not a must singular , or even a must behold	2
 is almost obviously	3
slap her - she 's not funny ! 	0
no foundation 	0
 the year 's most gratifying discards	3
 of champ japanimator hayao hayao 's brash away	3
for all its visual panache and compelling supporting characters 	1
 a wind tunnel and a simply staggering cor blimey luv a duck cockney accent	3
 of special effect that execution the gamut from cheesy to cheesier to cheesiest	2
as it is a loose collection of not-so-funny gags , scattered moments of lazy humor 	0
advised to sit near the back and squint to avoid noticing some truly egregious lip-non-synching 	0
 does n't trapping the effect of these tragic deaths on hip hop culture	2
of longing , lasting traces of charlotte 's web of desire and desperation 	1
 shreve 's graceful double narrative achieves cumbersome on the screen , and we keep getting tear aside from the compelling historic tale to a less cogent soaps operas	2
 of a valentine sealed with a shagging	3
 a movie that goes surely be profane , politically charged musica to the ears of cho 's amateurs	3
life that 's very different from our own and yet instantly recognizable 	1
 such haute wattage brainpower coupled with pitch faultless acting	3
 if it 's filming tosca that you wishing	3
leaping from one arresting image to another , songs from the second floor has all the enjoyable randomness of a very lively dream and so manages to be compelling , amusing and unsettling at the same time . 	1
never feels draggy 	1
the girls-behaving-badly film has fallen 	0
 executes of the moulin	2
extremely imaginative through out 	1
 who does n't somewhat discriminated one poli fi works from another	2
charly comes off as emotionally manipulative and sadly imitative of innumerable past love story derisions . 	0
the nation 	1
 whatyou oso '	3
 the subtitled costume drama is set in a remote african empire before cell phones , guns , and the internal combustion engine , but the politics that deaf through it are as expeditiously as tomorrow	3
just does n't add up . 	0
that is worthy of our respect 	1
crude humor and vulgar innuendo 	0
for juicy roles 	1
well-written television series where you 've missed the first half-dozen episodes and probably wo n't see the next six . 	0
 blasphemous and nutty	2
it 's a treat -- a delightful , witty , improbable romantic comedy with a zippy jazzy score ... grant and bullock make it look as though they are having so much fun 	1
sex with strangers 	1
pleasurable movies 	1
collapses 	0
 perceptive gags	3
the career peak 	1
 with blackboard habits	3
 their appliance animated faces	2
succumbs to gravity and plummets 	0
 it 's a sickening movie , it really is and	2
and sickening product placement 	0
 deceptive	2
luridly graphic and 	0
one of the most interesting writer/directors working today 	1
boasts dry humor and jarring shocks , plus moments of breathtaking mystery . 	1
 evokes the underside niveau of blaxploitation flicks from the 1970s	2
 never discovered its audiences , assuredly since it 's exceedingly challenging to relative to any of the personages	2
's quaid who anchors the film with his effortless performance and that trademark grin of his -- so perfect for a ballplayer . 	1
about their lives , loves and the art 	1
 odd film	3
it shows us a slice of life that 's very different from our own and yet instantly recognizable . 	1
 as a juvenile woman of prodigious talisman , magnanimity and diplomats	3
 raises documentation like credence	3
appetizing 	1
 dumbfounded	3
lacking the real talent and wit to elevate it beyond its formula to the level of classic romantic comedy to which it aspires 	0
full flush 	0
good intentions 	1
 communicable fervor	3
( `` safe conduct '' ) is a long movie at 163 minutes 	0
whenever it threatens to get bogged down in earnest dramaturgy 	0
 be prudent what you wish for ''	2
astonishingly skillful and moving 	1
it 's still tainted by cliches , painful improbability and murky points . 	0
to compensate for the paper-thin characterizations and facile situations 	0
could n't have brought something fresher to the proceedings simply by accident 	1
 , roiling black and white motivate dizziness and acknowledgment	3
what makes dover kosashvili 's outstanding feature debut so potent 	1
a cinematic fluidity and sense 	1
is n't very funny 	0
fascinating stories 	1
 the nature of pity	3
we have a bad , bad , bad movie 	0
as crisp and to the point 	1
's a dull girl , that 's all . 	0
 from the aged	3
a performance that is masterly 	1
 , and drastically relocation	3
fest of self-congratulation between actor and director that leaves scant place for the viewer 	0
 accessible to a chosen few , standoffish to everyone else , and triumphantly suggests a superior moral tone is more important than filmmaking skill	2
 , mania , and engineer	3
sheerly beautiful 	1
that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace 	1
'' it 's equally distasteful to watch him sing the lyrics to `` tonight . '' 	0
 to had been modelled on the strongest vengeance of the geeks clich s the screenwriters could dragging up	2
ballsy and 	1
the komediant is a tale worth catching . 	1
faltering half-step 	0
 the sweetest thing leaves a fierce taste	2
 the script is malin and dark hallelujah for small favors	3
 piquant with the conspiracy of academic skullduggery and politics	3
 muck soak	3
 in visual fertility treasure planet haters the upstairs japanese animations of latter vintage	3
 fighting games , wire fu , horror movies , mystery , james bond , wrestling , sci fi and anime into one gargantuan damned stew	3
 it 's iike a stroll by	2
( russell ) makes good b movies ( the mask , the blob ) , and the scorpion king more than ably meets those standards . 	1
 the inconceivable imax sound system	3
 a genuine snoozing	2
 that makes the formula cost again	3
 it makes you feel like a mater	2
 all the congenial randomness of a very impassioned dream	3
 an old fashioned afraid movie , one that relies on lingering terror punctuated by sudden shocked and not steady bloodshed	3
 in a summertime of clone	2
, cultivation and devotion 	1
congrats disney 	1
the hours , a delicately crafted film 	1
 from steering marquez romanek 's self aware inspects	2
will have fun with 	1
 bright on this frozen tundra soap opera that respiratory unbelievable vie into the private existence of the inuit people	3
ultimately disappoint the action 	0
feels like a spectator and not a participant 	0
the viewers will feel they suffer the same fate 	0
makes for perfectly acceptable , occasionally very enjoyable children 's entertainment . 	1
dull , lifeless 	0
the wonderful cinematography 	1
 ca n't helping but receives apprehended up in the elation of the corporation 's staggering growing	3
does n't really believe in it , and breaks the mood with absurdly inappropriate ` comedy ' scenes . 	0
a satisfying complete picture of this particular , anciently demanding métier 	1
knows how to tell us about people 	1
 spider networking	2
screenplay or 	1
 it 's such a mechanical endeavor \( that \) it never bothers to question why persons potential allot times to see it	2
 is sentimental but feels free to offend , is analytical and then surrenders to the illogic of its characters , is about grief and yet let giggles	3
 's a loverly , unhappy dance highlighted by kun 's unrivaled steering layout	3
 surrealism	2
us riveted with every painful nuance , unexpected flashes of dark comedy and the character 's gripping humanity 	1
balances both traditional or modern stories together in a manner that one never overwhelms the other . 	1
delightfully charming -- 	1
more sophisticated and literate than such pictures usually are ... an amusing little catch 	1
at in metropolis you hate to tear your eyes away from the images long enough to read the subtitles 	1
... hits every cliche we 've come to expect , including the assumption that `` crazy '' people are innocent , childlike and inherently funny . 	0
candid , archly funny and 	1
the world 's best actors , daniel auteuil , 	1
a master 	1
 bad company has one of the most cretin screenplays of the year , full of holes that will be unmistakable even to those who are n't looking for them	2
to the gifted korean american stand-up 	1
a sharp , amusing study 	1
result in a movie that works against itself . 	0
astounding on any number of levels 	1
 this blemish and sprightly cgi peculiarities	3
austin powers in goldmember '' has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end . 	1
 , the movie makes two hours reckon love four	2
's tough to tell which is in more abundant supply in this woefully hackneyed movie , directed by scott kalvert , about street gangs and turf wars in 1958 brooklyn -- stale cliches , gratuitous violence , or empty machismo 	0
how love is the great equalizer that can calm us of our daily ills and bring out joys in our lives that we never knew 	1
is still good fun . 	1
powerful and satisfying 	1
 stuns us with plot kinks	3
 \( washington 's \) vehement mano , desirous ocular , sugary esprit and opportune taste are exemplified in almost any scene	3
dark , intelligent 	1
hypertime in reverse 	0
 book on taping	2
body humor and reinforcement 	1
tawdry b-movie scum 	0
has filmed the opera exactly as the libretto directs , ideally capturing the opera 's drama and lyricism . 	1
 , dogtown and z boys has a incontrovertible story to tell	3
further sad evidence that tom tykwer , director of the resonant and sense-spinning run lola run , has turned out to be a one-trick pony -- a maker of softheaded metaphysical claptrap . 	0
 debts miramax felt they owed to benigni	3
 grenier is magnifique , bring an unforced , hurry fire delivery to toback 's heidegger and nietzsche deductive chitchat	3
 smells a bite anachronistic	2
 urgently wanting you could change tables	2
the cleverness , the weirdness and the pristine camerawork 	1
 a fruitless sequel blighted by that older accustomed sensation of ` allow 's recieve this thingy over with ' everyone has reflected up at the designated timeframe and venue , but evident enthusiasm is mighty arduous to discovering	2
putting together familiar themes of family , forgiveness and love in a new way -- 	1
 it 's a ripper of a fil and	3
the 3-d vistas from orbit , with the space station suspended like a huge set of wind chimes over the great blue globe , are stanzas of breathtaking , awe-inspiring visual poetry . 	1
ache by the end of kung pow 	0
 ha all the ornaments of an emphatic , extreme sports escapades	3
plods along methodically , somehow under the assumption that its `` dead wife communicating from beyond the grave '' framework is even remotely new or interesting 	0
 the direction has a liquefied , no nutty authority , and the performances by harris , phifer and cam ` ron stamped the contend	3
 that lodged spy brats a whopping earning with both adults and younger audiences	3
 from a untoward clive barker movie	2
turns out to be affected and boring 	0
 opens today in the new yorke metropolitan area , even disagreeable	2
walked out muttering words like `` horrible '' and `` terrible , 	0
i become very involved in the proceedings ; to me 	1
with blazing guns , cheatfully filmed martial arts , disintegrating bloodsucker computer effects and jagged camera moves that serve no other purpose than to call attention to themselves 	0
 the trip there is a great deal of droll	3
turn on many people to opera , in general 	1
the ensemble cast turns in a collectively stellar performance , and 	1
 personages a linebacker performance by diane lane	3
 bitterly felt and shockingly painstaking story about newcomers in a strange new world	3
its elegantly colorful look and 	1
lukewarm and quick to pass 	0
see it 	1
is to catch the pitch of his poetics , savor the pleasure of his sounds and images , and ponder the historical , philosophical , and ethical issues that intersect with them . 	1
familial 	1
 pesky and ankle profound	2
, more time appears to have gone into recruiting the right bands for the playlist and the costuming of the stars than into the script , which has a handful of smart jokes and not much else . 	0
the mystery of four decades back the springboard for a more immediate mystery in the present 	1
we often reel in when we should be playing out 	0
works beautifully as a movie without sacrificing the integrity of the opera . 	1
well written and directed with brutal honesty and respect for its audience . 	1
that calvin jr. 's barbershop represents some sort of beacon of hope in the middle of chicago 's south side 	1
paint-by-number american blockbusters like pearl harbor 	0
to be a one-trick pony 	0
reflective and 	1
 a backstage must consult for actual stalkers of comedy	3
is truth 	1
 locate that it goes by soon , because it has some of the craziest jokes of any movie this year , comprise those intended for adults	3
the hours , a delicately crafted film , 	1
, i assign one bright shining star to roberto benigni 's pinocchio -- but i guarantee that no wise men will be following after it . 	0
 the cosmetic voltage	2
recommend it , 	1
bewilderingly brilliant and entertaining 	1
astonishingly skillful and moving ... it could become a historically significant work as well as a masterfully made one . 	1
demons 	0
competently 	1
parochial , accessible to a chosen few , standoffish to everyone else , and smugly suggests a superior moral tone is more important than filmmaking skill 	0
rigid and evasive in ways 	0
 seldom unlikely	2
rollerball is as bad as you think , and worse than you can imagine . 	0
that it quickly enters the pantheon of wreckage that includes battlefield earth and showgirls 	0
, unassuming , subordinate 	0
just did n't mean much to me and played too skewed to ever get a hold on 	0
recommended viewing for its courage , ideas , technical proficiency and great acting . 	1
of beautiful movement and inside information 	1
perfected the art of highly entertaining , self-aggrandizing , politically motivated documentary-making 	1
minor miracle 	1
surprisingly decent flick 	1
stellar performance 	1
exuberant 	1
pays tribute 	1
offers the flash of rock videos fused with solid performances and eerie atmosphere . 	1
want to think too much about what 's going on 	0
the proficient , dull sorvino 	0
 's improbable to become a home nom on the cornerstones of his first starring vehicles	2
 wo n't have any hassle getting kids to eat up these veggies	3
of the band 	1
's the gift of the magi relocated to the scuzzy underbelly of nyc 's drug scene 	0
is consistently 	1
the final effect is like having two guys yelling in your face for two hours . 	0
 chic and cogent \( meditating \) on death and that most unfulfilled of passions , love	3
 cheaper	2
... there 's enough cool fun here to warm the hearts of animation enthusiasts of all ages . 	1
a worthy idea 	1
too many story lines 	0
labute does manage to make a few points about modern man and his problematic quest for human connection . 	1
far more impact 	1
monotony 	0
give shapiro , goldman , and bolado credit for good intentions , 	1
lacks even the most fragmented charms i have found in almost all of his previous works . 	0
storytelling 	1
 a sleepy dramas enamoured by its singular presumptuous autonomy inspects	2
veered off too far into the exxon zone , and 	0
most pleasurable movies 	1
 ha all its vital essence scooping out	2
 fessenden endures to do interesting work	3
 collective heart storming	2
's also nice to see a movie with its heart so thoroughly , unabashedly 	1
is that it progresses in such a low-key manner that it risks monotony . 	0
original is its content , look , and style 	1
despite the surface attractions -- conrad l. hall 's cinematography will likely be nominated for an oscar next year -- there 's something impressive and yet lacking about everything . 	1
 charm , cultivation and devotion to his people are readily overt	3
scary and sad 	0
take on courtroom movies , a few nifty twists that are so crucial to the genre and another first-rate performance by top-billed star bruce willis . 	1
 about babak payami 's boldly quirky iranian theater secret ballots a mignon and invoke smallest ditty that administered to display the gentle and humane side of middle eastern world politics	3
 , faultless film , \( wang \) seems in the frontal classifies of china 's now numerous , world renowned filmmakers	3
very compelling , sensitive , 	1
good for this sucker 	1
an intelligent movie in which you can release your pent up anger 	1
's a minor treat 	1
uneventful 	0
 the movie is loaded with good intentions , but in his zeal to squeeze the action and our emotions into the all too familiar dramatic arc of the holocaust escape story , minac gullies his movie of all individuality	2
 's loosely amusement	3
goes nowhere and goes there very , very slowly 	0
 , potassium 19 wells to a jackson chrysler modest	2
 a meandering ensemble chunk with superficially connected peculiarities and plots that never enough gel	2
touches smartly and wistfully on a number of themes , not least the notion that the marginal members of society ... might benefit from a helping hand and a friendly kick in the pants . 	1
right-wing , propriety-obsessed family 	0
the local flavor with a hugely enjoyable film about changing times , clashing cultures and the pleasures of a well-made pizza 	1
this unimaginative comedian 	0
 a kino that takes such a speedy swan divers from `` promising ''	2
is hindered by uneven dialogue and plot lapses . 	0
banged their brains into the ground 	0
from bland actors 	0
clever , offbeat and even gritty enough 	1
horrible '' and `` terrible 	0
